,B_interactions_count,B_unique_id,A_interactions_count,A_unique_id,A_follower_count,A_following_count,A_listed_count,A_mentions_received,A_retweets_received,A_mentions_sent,A_retweets_sent,A_posts,A_network_feature_1,A_network_feature_2,A_network_feature_3,B_follower_count,B_following_count,B_listed_count,B_mentions_received,B_retweets_received,B_mentions_sent,B_retweets_sent,B_posts,B_network_feature_1,B_network_feature_2,B_network_feature_3,Choice,A_community,B_community,A_L_community,A_M_community,A_S_community,A_XS_community,B_L_community,B_M_community,B_S_community,B_XS_community
1130,1,359,2,221,1294,1254,120,0.9298789548090001,0.10050335853499999,0.880368339552,0.626492798808,0.880368339552,4,159.5,2265.5,655,35,52,0.603176929208,0.35184014387100004,0.10050335853499999,0.10050335853499999,0.10050335853499999,2,68.5,1145.5,0,34,34,0,0,1,0,0,0,1,0
1163,3,361,1,873,1426,543,43,0.549583037756,0.341936471695,0.10050335853499999,0.10050335853499999,0.825715594556,2,718.5,14360.0,1321031,318,10310,659.295840267,239.076997251,5.85547199577,0.10050335853499999,6.60981497507,2875,19.7055977885,1764.04284727,0,91,91,0,0,1,0,0,0,1,0
1166,2,362,1,874,2814,2311,120,5.55520057277,1.69231470132,1.5883806625299999,0.35694329868,1.35646097734,20,59.9,1315.75,1368,647,90,2.0160793574900002,0.725540496778,1.13216239281,0.6035831813629999,1.11669620457,9,43.5555555556,1101.88888889,1,92,92,0,0,1,0,0,0,1,0
1171,2,363,3,621,2326,88,143,7.11713658963,3.10853907176,1.9295729667900001,0.10050335853499999,1.12215163559,27,73.4814814815,2157.85185185,17531,868,691,29.7269483443,10.0847502926,4.70334803067,1.11699693376,7.2543419383300005,111,48.6306306306,2006.75675676,1,30,30,0,0,1,0,0,0,1,0
1173,2,364,3,807,364,62,10,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0,0.0,0.0,2574,727,54,6.8528767187,0.10050335853499999,0.349326776018,0.10050335853499999,0.583589084285,23,60.9565217391,2354.47826087,1,26,26,0,0,1,0,0,0,1,0
1187,2,365,1,875,11330,262,765,5.396528072050001,2.9280979235699998,1.8675475640599999,0.33713195274400004,0.838050152677,25,35.16,746.92,221,285,3,1.98866896125,0.290192078012,0.33713195274400004,0.10050335853499999,0.33713195274400004,9,0.777777777778,145.222222222,1,13,13,0,0,1,0,0,0,1,0
1190,1,366,2,876,4021,156,158,0.936934904374,0.517524037545,2.13465352763,0.354378899279,1.3678981066,4,16.0,406.5,10424,658,735,36.5951360063,6.928619309249999,15.327531331,0.6108188394240001,9.01268107974,137,214.985507246,3175.19565217,0,93,93,0,0,1,0,0,0,1,0
1224,2,369,1,878,11821,371,579,99.6511723434,34.8601892958,9.56479216268,2.8477549292,9.60678511212,319,63.9783281734,2237.21052632,521,186,9,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0,0.0,0.0,1,94,94,0,0,1,0,0,0,1,0
1233,2,372,2,881,4575,639,252,8.08862099465,1.7916260871599998,0.613383238826,0.10050335853499999,0.35694329868,36,166.33333333299998,3352.94444444,131210,369,1150,29.143560552199997,10.4131736832,4.3475782896699995,0.334765666801,3.84578276895,125,258.76984127,6480.00793651,0,97,97,0,0,1,0,0,0,1,0
1249,3,375,1,884,313,149,27,0.35694329868,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.35694329868,1,90.0,1951.0,15854,2239,936,24.5634412189,1.82249498098,7.0943030153799995,1.11890487305,4.3611075381,97,197.183673469,5626.08163265,0,79,79,0,0,1,0,0,0,1,0
1293,1,376,3,397,4579,327,335,9.44731777834,3.4680052934800005,1.57686841772,0.10050335853499999,2.06217336236,39,57.8205128205,4246.46153846,378,131,10,1.4010662810799999,0.304017757931,0.8710503481470001,0.367462556237,1.0997499872299998,5,19.6,393.2,1,100,100,0,0,1,0,0,0,1,0
1298,2,378,1,885,84129,74509,4028,56.2552739892,22.4571785518,6.79288807438,5.05791343175,8.08634312495,232,96.2188841202,2878.9055794,15214,602,851,13.1494404791,2.99747410324,0.634421753939,0.10050335853499999,0.601724864503,55,341.803571429,7846.82142857,0,101,101,0,0,1,0,0,0,1,0
1318,3,382,1,888,5532,562,230,24.8972379895,6.65254862041,2.54056251978,0.359533601106,3.27008543677,110,143.37837837799998,4374.27027027,1883,746,27,2.62930423887,1.24615157314,2.47464233098,0.8253173664910001,2.26834434027,9,36.0,993.888888889,1,62,62,0,0,1,0,0,0,1,0
1337,1,384,3,397,4579,327,335,9.44731777834,3.4680052934800005,1.57686841772,0.10050335853499999,2.06217336236,39,57.8205128205,4246.46153846,1919,1726,73,17.094471471400002,3.36778114631,5.8246709679999995,1.86402629975,6.53347539794,68,19.2205882353,974.955882353,1,100,100,0,0,1,0,0,0,1,0
1339,3,385,1,889,3162,244,178,43.6633808605,14.8187398872,9.21342355715,1.10145223308,17.1029768943,135,96.79562043799999,2194.22627737,17766,803,1802,4.512220649980001,1.8298949123900001,0.5737605469520001,0.33713195274400004,0.8474474336329999,20,157.1,3116.05,0,60,60,0,0,1,0,0,0,1,0
1348,3,386,2,253,1017,638,33,8.81552911378,1.0302822793100002,5.34341308823,0.840131092681,4.1033937063999995,32,96.9090909091,1714.78787879,34860,219,2356,87.5141898241,31.036517947600004,4.43364988023,1.10959252973,3.14519256827,342,137.135446686,6896.96829971,0,40,40,0,0,1,0,0,0,1,0
1372,1,388,2,633,15881,349,1192,18.1158251862,8.827288991760003,0.10050335853499999,0.10050335853499999,0.834925869621,82,159.0,9918.8313253,212,69,10,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.354378899279,0,0.0,0.0,1,104,104,0,0,1,0,0,0,1,0
1378,1,389,2,463,1932,307,146,14.2380318293,6.41858555585,3.61456697795,0.10050335853499999,3.58674752515,56,205.482142857,10036.589285700002,17288,265,991,98.04848010239999,58.9049107458,0.593571892889,0.593571892889,0.825491578073,372,105.015915119,3139.84350133,1,105,105,0,0,1,0,0,0,1,0
1403,2,392,2,891,110277,975,6383,154.90650926200001,67.766059504,2.8368293797099997,0.850287917213,3.3049120113300003,642,238.378670788,8123.52086553,12729,231,522,2.81663123724,2.39645501502,1.3579610279799998,0.10050335853499999,1.82128297253,12,217.58333333299998,6079.33333333,1,20,20,0,0,1,0,0,0,1,0
1419,2,393,1,892,365,286,1,2.35853408597,0.707406137352,1.3069017381,0.10050335853499999,1.30453545216,8,3.875,1475.625,28516,26705,870,3.2834668426399998,0.10050335853499999,1.3682105390600001,0.10050335853499999,1.85597883553,12,20.5833333333,1564.83333333,0,106,106,0,0,1,0,0,0,1,0
1444,3,397,1,895,393,134,43,0.677677168492,0.29996782138300004,0.10050335853499999,0.10050335853499999,0.10050335853499999,3,34.3333333333,379.33333333300004,4579,327,335,9.44731777834,3.4680052934800005,1.57686841772,0.10050335853499999,2.06217336236,39,57.8205128205,4246.46153846,0,100,100,0,0,1,0,0,0,1,0
1461,2,253,1,896,2231,342,75,2.4351277889099996,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,11,483.545454545,7118.27272727,1017,638,33,8.81552911378,1.0302822793100002,5.34341308823,0.840131092681,4.1033937063999995,32,96.9090909091,1714.78787879,1,40,40,0,0,1,0,0,0,1,0
1485,1,399,2,637,1403,633,129,1.9059703139300002,1.64432360426,0.346838541843,0.10050335853499999,0.346838541843,7,10.4285714286,162.714285714,324,101,18,0.514889249912,0.292108125684,0.35184014387100004,0.35184014387100004,0.608280084017,2,13.0,264.0,1,69,69,0,0,1,0,0,0,1,0
1486,1,400,2,362,1368,647,90,2.0160793574900002,0.725540496778,1.13216239281,0.6035831813629999,1.11669620457,9,43.5555555556,1101.88888889,3548,416,86,30.4131441819,4.77983373672,0.10050335853499999,0.10050335853499999,0.590759889178,81,30.0722891566,718.65060241,1,92,92,0,0,1,0,0,0,1,0
1509,6,354,2,664,878772,580,9313,195.26514862599998,68.1972330867,11.9945568668,0.35184014387100004,8.07686545726,797,262.486318408,11944.4701493,5438,2260,208,1.6211341132,0.34437519001,1.04701773537,0.33713195274400004,0.33713195274400004,7,73.4285714286,2614.57142857,1,20,20,0,0,1,0,0,0,1,0
1531,1,406,2,740,18091,359,1504,25.2544453397,8.697579214410004,2.06256935827,0.10050335853499999,1.5997145924899998,102,115.18269230799999,1885.29807692,245,134,1,2.52548838916,0.10050335853499999,0.367462556237,0.10050335853499999,1.6091919467299998,11,391.27272727300004,31874.090909099996,1,113,113,0,0,1,0,0,0,1,0
1568,1,410,2,540,456,10,31,2.2196335136000003,1.60216167104,0.354378899279,0.10050335853499999,2.61680313973,9,112.555555556,2579.0,1247,891,73,1.20396620523,0.10050335853499999,0.595962080709,0.35694329868,0.834980862738,5,56.2,843.4,1,116,116,0,0,1,0,0,0,1,0
1596,1,411,2,905,4763,252,190,0.7780113616680001,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.332423043719,3,1121.0,14876.0,4184,887,256,2.66027824808,0.501447076785,0.339522140564,0.10050335853499999,0.339522140564,10,43.0,938.7,0,79,79,0,0,1,0,0,0,1,0
1634,2,412,1,906,10148,7948,198,1.06295314041,0.821520027252,0.10050335853499999,0.10050335853499999,0.613383238826,4,40.5,2151.25,2622,1162,111,21.8718757809,2.87127075694,8.71803082211,1.57470664324,7.94856393462,72,142.432432432,2604.10810811,0,117,117,0,0,1,0,0,0,1,0
1644,3,414,1,908,2095,1400,124,2.91800732982,1.46162631636,0.8300698786849999,0.10050335853499999,1.08650981883,12,40.5833333333,1091.0,301,270,3,2.69387830701,0.10050335853499999,6.971925658660001,1.1213420756799999,3.9172329975699998,9,55.2222222222,2077.77777778,1,119,119,0,0,1,0,0,0,1,0
1656,1,416,2,313,1937,1498,60,4.37045039626,0.341936471695,1.7450720882799995,0.334765666801,0.57139426101,17,38.3529411765,1007.41176471,1435564,172,5152,30.2950550295,9.81392398726,1.56964947745,0.354378899279,1.5572070498700001,135,282.306569343,21233.781021900002,0,67,67,0,0,1,0,0,0,1,0
1670,3,418,1,910,5852,153,264,2.7140158818700004,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,12,9.166666666669999,497.0,7214,2271,308,3.1505015399299996,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,12,90.0,3904.0,1,39,39,0,0,1,0,0,0,1,0
1677,4,419,2,672,1399,2001,68,0.32553479714899997,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,1,669.0,8459.0,19904,258,1301,16.0414248308,6.13353101743,0.10050335853499999,0.10050335853499999,0.852101899472,66,49.647058823500004,1257.04411765,0,121,121,0,0,1,0,0,0,1,0
1682,2,420,1,911,1009,392,35,0.359533601106,0.359533601106,0.583369584856,0.10050335853499999,0.827241416331,1,99.0,1484.0,28332,8401,1032,16.9021510176,4.00415902309,0.10050335853499999,0.10050335853499999,0.339522140564,78,25.5125,1495.125,0,106,106,0,0,1,0,0,0,1,0
1688,1,421,2,369,521,186,9,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0,0.0,0.0,34937,19932,1333,4.60763228061,1.13473034794,0.332423043719,0.10050335853499999,1.07220389313,18,85.8421052632,1723.52631579,1,94,94,0,0,1,0,0,0,1,0
1701,2,423,2,912,22768,2645,1211,20.790187175299998,4.21572588565,0.10050335853499999,0.10050335853499999,0.10050335853499999,84,127.178571429,3039.13095238,3671,383,170,0.510745390998,0.321056671521,0.10050335853499999,0.10050335853499999,0.10050335853499999,2,77.5,1608.5,0,39,39,0,0,1,0,0,0,1,0
1703,2,424,3,764,228,97,30,0.310247364657,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,1,17.0,456.0,109,218,5,0.524150698767,0.10050335853499999,0.8176318931219999,0.576198779962,0.8176318931219999,2,81.0,918.5,0,122,122,0,0,1,0,0,0,1,0
1707,3,425,1,913,45570,1020,1497,4496.70878958,2.31640506627,0.10050335853499999,0.10050335853499999,0.10050335853499999,14899,22.2452842721,2312.76368225,2668,850,121,2.55259204679,1.24539702057,1.3060957817,0.578540922593,1.32065689091,11,91.4545454545,4268.27272727,0,123,123,0,0,1,0,0,0,1,0
1778,1,433,2,676,878,157,87,5.2441860901999995,2.27527757088,1.6322410988499998,0.367462556237,1.899121007,21,74.7619047619,1149.33333333,263,192,8,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0,0.0,0.0,1,36,36,0,0,1,0,0,0,1,0
1823,1,438,2,537,288,594,10,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0,0.0,0.0,1772,294,67,2.43478592482,0.323284482763,0.35184014387100004,0.35184014387100004,0.5908589259,9,193.88888888900001,3475.66666667,0,134,134,0,0,1,0,0,0,1,0
1827,2,440,1,925,5158,936,432,25.0188407571,1.46051957954,1.14217283543,0.888297294683,1.39350962076,119,91.0163934426,3303.45901639,328,365,33,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.36479296425999996,0,0.0,0.0,1,136,136,0,0,1,0,0,0,1,0
1828,3,341,1,926,81241,288,2221,16.6804282308,5.74988975658,3.00284913426,0.346838541843,2.5248115702000002,75,221.441558442,11950.4675325,53417,237,4148,283.323968901,75.7856985315,8.633328926810004,1.5397634905500002,6.67529617625,1085,113.76,3227.91272727,0,79,79,0,0,1,0,0,0,1,0
1833,2,441,3,319,267738,274,9295,81.0656099345,43.1489374234,0.10050335853499999,0.10050335853499999,0.10050335853499999,336,209.30612244900001,6258.04373178,334,45,25,1.33059164075,0.288295190817,1.0375525916,0.5690279750680001,1.08449815778,4,99.5,3508.25,1,69,69,0,0,1,0,0,0,1,0
1838,2,363,1,928,4156,479,208,28.54628728,17.3583891176,4.422835678309999,1.11516485661,3.36216239847,115,48.4434782609,3615.90434783,17531,868,691,29.7269483443,10.0847502926,4.70334803067,1.11699693376,7.2543419383300005,111,48.6306306306,2006.75675676,1,30,30,0,0,1,0,0,0,1,0
1844,2,443,2,929,14003896,698,79042,709.844692943,206.025753435,0.5981501935010001,0.10050335853499999,0.349326776018,2737,59.7910554562,6894.4118068000025,1279,535,28,0.35184014387100004,0.10050335853499999,0.10050335853499999,0.10050335853499999,0.10050335853499999,1,1.0,434.0,1,26,26,0,0,1,0,0,0,1,0
1864,4,445,1,931,42043,30332,1628,66.6326678141,9.10730344407,9.27921237547,0.581246461202,10.8664787043,227,355.138528139,10811.5281385,42384,3537,1609,113.13031085,42.985638683599994,11.2573892223,3.36626030011,7.81783152298,468,252.75789473700002,19786.4,0,139,139,0,0,1,0,0,0,1,0
